RK,Player,Team,Pos,G,GS,INN,TC,PO,A,E,DP,SB,CS,SBPCT,PB,C_WP,FPCT¡¿,RF
1," Broxton, J",LAD,P,14,0,12.2,4,2,2,0,0,-,-,-,-,-,1,0.29
1," Bruney, B",CWS,P,23,0,19.2,4,1,3,0,0,-,-,-,-,-,1,0.17
1," Buchholz, T",NYM,P,23,0,26,4,2,2,0,0,-,-,-,-,-,1,0.17
1," Buente, J",TB,P,2,1,5,2,1,1,0,0,-,-,-,-,-,1,1
1," Burnett, S",WSH,P,69,0,56.2,23,7,16,0,1,-,-,-,-,-,1,0.33
1," Burres, B",PIT,P,5,2,14,2,1,1,0,0,-,-,-,-,-,1,0.4
1," Bush, D",PHI,P,17,3,37.1,10,4,6,0,0,-,-,-,-,-,1,0.59
1," Butler, B",KC,DH,153,11,94.2,94,86,8,0,10,-,-,-,-,-,1,0.61
1," Byrdak, T",NYM,P,72,0,37.2,5,1,4,0,0,-,-,-,-,-,1,0.07
1," Cabrera, E",SD,SS,2,2,17,9,4,5,0,0,-,-,-,-,-,1,4.5
1," Cain, L",KC,CF,6,6,51.2,7,7,0,0,0,-,-,-,-,-,1,1.17
1," Cancel, R",HOU,C,2,2,16,14,14,0,0,0,2,0,1,1,0,1,7
1," Capps, M",MIN,P,69,0,65.2,15,3,12,0,0,-,-,-,-,-,1,0.22
1," Capuano, C",NYM,P,33,31,186,35,7,28,0,2,-,-,-,-,-,1,1.06
1," Carignan, A",OAK,P,6,0,6.1,1,0,1,0,0,-,-,-,-,-,1,0.17
1," Carlyle, B",NYY,P,8,0,7.2,1,1,0,0,0,-,-,-,-,-,1,0.13
1," Carpenter, D",HOU,P,34,0,27.2,8,3,5,0,1,-,-,-,-,-,1,0.24
1," Carpenter, D",SD,P,12,0,14.2,1,1,0,0,0,-,-,-,-,-,1,0.08
1," Carpenter, M",STL,3B,5,4,39,13,1,12,0,0,-,-,-,-,-,1,2.6
1," Carrasco, C",CLE,P,21,21,124.2,19,4,15,0,0,-,-,-,-,-,1,0.9
1," Carreno, J",TOR,P,11,0,15.2,2,0,2,0,0,-,-,-,-,-,1,0.18
1," Carroll, B",BOS,RF,1,1,8,3,3,0,0,0,-,-,-,-,-,1,3
1," Cashner, A",CHC,P,7,1,10.2,1,0,1,0,0,-,-,-,-,-,1,0.14
1," Casilla, S",SF,P,49,0,51.2,6,0,6,0,0,-,-,-,-,-,1,0.12
1," Cassevah, B",LAA,P,30,0,39.2,6,3,3,0,1,-,-,-,-,-,1,0.2
1," Castillo, A",ARI,P,17,0,11.2,4,2,2,0,0,-,-,-,-,-,1,0.24
1," Castro, J",LAD,2B,5,3,30,17,4,13,0,1,-,-,-,-,-,1,3.4
1," Ceda, J",FLA,P,17,0,20.1,2,2,0,0,0,-,-,-,-,-,1,0.12
1," Chamberlain, J",NYY,P,27,0,28.2,7,4,3,0,1,-,-,-,-,-,1,0.26
1," Chatwood, T",LAA,P,27,25,142,31,11,20,0,2,-,-,-,-,-,1,1.15
1," Chavez, E",NYY,3B,50,35,321.2,99,38,61,0,9,-,-,-,-,-,1,1.98
1," Chen, B",KC,P,25,25,155,32,8,24,0,1,-,-,-,-,-,1,1.28
1," Chirinos, R",TB,C,20,15,135,126,117,9,0,2,21,2,0.913,0,2,1,6.3
1," Christian, J",SF,LF,19,12,113,28,27,1,0,0,-,-,-,-,-,1,1.47
1," Clevenger, S",CHC,C,2,1,12,13,13,0,0,0,1,0,1,0,0,1,6.5
1," Clippard, T",WSH,P,72,0,88.1,8,0,8,0,1,-,-,-,-,-,1,0.11
1," Coghlan, C",FLA,LF,65,64,568.1,160,157,3,0,1,-,-,-,-,-,1,2.46
1," Coleman, C",CHC,P,19,17,84.1,20,7,13,0,0,-,-,-,-,-,1,1.05
1," Collins, T",KC,P,68,0,67,10,0,10,0,0,-,-,-,-,-,1,0.15
1," Collmenter, J",ARI,P,31,24,154.1,24,6,18,0,1,-,-,-,-,-,1,0.77
1," Cook, R",ARI,P,12,0,7.2,3,1,2,0,0,-,-,-,-,-,1,0.25
1," Correia, K",PIT,P,27,26,154,33,10,23,0,2,-,-,-,-,-,1,1.22
1," Cortes, D",SEA,P,10,0,10.2,4,2,2,0,0,-,-,-,-,-,1,0.4
1," Cousins, S",FLA,CF,21,5,82.1,23,20,3,0,1,-,-,-,-,-,1,1.1
1," Cowgill, C",ARI,RF,28,21,198,60,58,2,0,1,-,-,-,-,-,1,2.14
1," Cozart, Z",CIN,SS,11,9,77.1,63,22,41,0,7,-,-,-,-,-,1,5.73
1," Craig, A",STL,LF,61,47,381.2,102,87,15,0,1,-,-,-,-,-,1,1.67
1," Crotta, M",PIT,P,15,0,10.2,1,0,1,0,0,-,-,-,-,-,1,0.07
1," Crowe, T",CLE,LF,17,9,80,15,15,0,0,0,-,-,-,-,-,1,0.88
1," Cruz, J",TB,P,56,0,48.2,7,1,6,0,0,-,-,-,-,-,1,0.13
1," Cruz, T",STL,C,28,11,127,107,99,8,0,5,2,2,0.5,1,7,1,3.82
1," Cunningham, A",SD,RF,31,20,167.1,36,35,1,0,0,-,-,-,-,-,1,1.16
1," Daley, M",COL,P,7,0,6,1,1,0,0,0,-,-,-,-,-,1,0.14
1," Damon, J",TB,LF,150,11,85,21,21,0,0,0,-,-,-,-,-,1,0.14
1," Danks, J",CWS,P,27,27,170.1,34,4,30,0,1,-,-,-,-,-,1,1.26
1," Davis, W",TB,P,29,29,184,29,11,18,0,4,-,-,-,-,-,1,1
1," De La Rosa, J",COL,P,10,10,59,12,4,8,0,0,-,-,-,-,-,1,1.2
1," De Los Santos, F",OAK,P,34,0,33.1,5,3,2,0,0,-,-,-,-,-,1,0.15
1," Deduno, S",SD,P,2,0,3,2,1,1,0,0,-,-,-,-,-,1,1
1," DeFratus, J",PHI,P,5,0,4,1,0,1,0,0,-,-,-,-,-,1,0.2
1," Del Rosario, E",HOU,P,54,0,53,13,7,6,0,0,-,-,-,-,-,1,0.24
1," Delaney, R",TB,P,4,0,5,1,1,0,0,0,-,-,-,-,-,1,0.25
1," Delgado, R",ATL,P,7,7,35,10,2,8,0,0,-,-,-,-,-,1,1.43
1," Demel, S",ARI,P,34,0,25.2,3,1,2,0,0,-,-,-,-,-,1,0.09
1," Diamond, S",MIN,P,7,7,39,4,1,3,0,0,-,-,-,-,-,1,0.57
1," DiFelice, M",MIL,P,3,0,3,1,0,1,0,0,-,-,-,-,-,1,0.33
1," Dillard, T",MIL,P,24,0,28.2,10,1,9,0,0,-,-,-,-,-,1,0.42
1," Dinkelman, B",MIN,2B,23,18,151.2,76,44,32,0,8,-,-,-,-,-,1,3.3
1," Dolis, R",CHC,P,1,0,1.1,1,1,0,0,0,-,-,-,-,-,1,1
1," Doubront, F",BOS,P,11,0,10.1,2,0,2,0,0,-,-,-,-,-,1,0.18
1," Downs, S",LAA,P,60,0,53.2,19,6,13,0,0,-,-,-,-,-,1,0.32
1," Drabek, K",TOR,P,18,14,78.2,23,6,17,0,1,-,-,-,-,-,1,1.28
1," Drew, J",BOS,RF,76,65,587.1,149,146,3,0,0,-,-,-,-,-,1,1.96
1," Duffy, D",KC,P,20,20,105.1,17,2,15,0,0,-,-,-,-,-,1,0.85
1," Duke, Z",ARI,P,21,9,76.2,16,6,10,0,0,-,-,-,-,-,1,0.76
1," Dumatrait, P",MIN,P,45,0,41.1,9,2,7,0,0,-,-,-,-,-,1,0.2
1," Durango, L",HOU,LF,2,2,17,3,3,0,0,0,-,-,-,-,-,1,1.5
1," Durbin, C",CLE,P,56,0,68.1,10,3,7,0,0,-,-,-,-,-,1,0.18
1," Dyson, J",KC,CF,20,11,98.2,31,31,0,0,0,-,-,-,-,-,1,1.55
1," Edlefsen, S",SF,P,13,0,11.1,4,4,0,0,1,-,-,-,-,-,1,0.31
1," Elbert, S",LAD,P,47,0,33.1,2,1,1,0,0,-,-,-,-,-,1,0.04
1," Ellis, A",LAD,C,29,25,221.2,178,167,11,0,2,11,4,0.733,2,8,1,6.14
1," Ellsbury, J",BOS,CF,157,152,1358.1,394,388,6,0,3,-,-,-,-,-,1,2.51
1," Emaus, B",NYM,2B,11,10,83.1,53,16,37,0,5,-,-,-,-,-,1,4.82
1," Enright, B",ARI,P,7,7,37.2,7,1,6,0,0,-,-,-,-,-,1,1
1," Eovaldi, N",LAD,P,10,6,34.2,8,1,7,0,0,-,-,-,-,-,1,0.8
1," Eppley, C",TEX,P,10,0,9,5,0,5,0,0,-,-,-,-,-,1,0.5
1," Escalona, E",COL,P,14,0,25.2,6,2,4,0,1,-,-,-,-,-,1,0.43
1," Escobar, E",CWS,SS,6,0,9,7,2,5,0,1,-,-,-,-,-,1,1.17
1," Estrada, M",MIL,P,43,7,92.2,16,4,12,0,0,-,-,-,-,-,1,0.37
1," Ethier, A",LAD,RF,128,124,1091.1,251,243,8,0,0,-,-,-,-,-,1,1.96
1," Eveland, D",LAD,P,5,5,29.2,8,3,5,0,0,-,-,-,-,-,1,1.6
1," Eyre, W",BAL,P,19,0,18.1,4,1,3,0,0,-,-,-,-,-,1,0.21
1," Feldman, S",TEX,P,11,2,32,10,3,7,0,0,-,-,-,-,-,1,0.91
1," Fiers, M",MIL,P,2,0,2,2,0,2,0,0,-,-,-,-,-,1,1
1," Ford, D",SF,CF,15,0,43.2,11,11,0,0,0,-,-,-,-,-,1,0.73
1," Fox, J",BAL,C,23,13,126.1,70,68,2,0,3,5,0,1,2,3,1,3.04
1," Francis, J",KC,P,31,31,183,35,4,31,0,3,-,-,-,-,-,1,1.13
1," Franklin, R",STL,P,21,0,27.2,11,5,6,0,0,-,-,-,-,-,1,0.52
1," Frasor, J",CWS,P,64,0,60,8,1,7,0,0,-,-,-,-,-,1,0.13
1," Frieri, E",SD,P,59,0,63,5,2,3,0,1,-,-,-,-,-,1,0.08
1," Fulchino, J",SD,P,39,0,34.2,6,2,4,0,0,-,-,-,-,-,1,0.15
1," Furbush, C",SEA,P,28,12,85.1,19,3,16,0,1,-,-,-,-,-,1,0.68
1," Galarraga, A",ARI,P,8,8,42.2,7,0,7,0,1,-,-,-,-,-,1,0.88
1," Garland, J",LAD,P,9,9,54,16,1,15,0,1,-,-,-,-,-,1,1.78
1," Garner, C",COL,LF,3,2,16.1,6,6,0,0,0,-,-,-,-,-,1,2
1," Gathright, J",BOS,CF,5,0,5,2,2,0,0,0,-,-,-,-,-,1,0.4
1," Gaub, J",CHC,P,4,0,2.2,1,1,0,0,0,-,-,-,-,-,1,0.25
1," Gearrin, C",ATL,P,18,0,18.1,1,0,1,0,0,-,-,-,-,-,1,0.06
1," German, E",TEX,2B,8,2,23,6,0,6,0,1,-,-,-,-,-,1,0.75
1," Germano, J",CLE,P,9,0,12.2,5,0,5,0,0,-,-,-,-,-,1,0.56
1," Gibbons, J",LAD,LF,15,14,100,17,16,1,0,0,-,-,-,-,-,1,1.13
1," Gillaspie, C",SF,3B,4,2,22,3,2,1,0,0,-,-,-,-,-,1,0.75
1," Gillespie, C",ARI,LF,4,0,13.2,3,3,0,0,0,-,-,-,-,-,1,0.75
1," Gimenez, C",SEA,C,25,20,177.2,136,126,10,0,7,14,6,0.7,0,5,1,5.44
1," Gimenez, H",LAD,C,1,1,9,8,8,0,0,0,1,0,1,0,1,1,8
1," Godfrey, G",OAK,P,5,4,25,7,3,4,0,0,-,-,-,-,-,1,1.4
1," Goldschmidt, P",ARI,1B,43,41,368,373,351,22,0,22,-,-,-,-,-,1,8.67
1," Golson, G",NYY,CF,10,2,34.1,7,7,0,0,0,-,-,-,-,-,1,0.7
1," Gomes, B",TB,P,40,0,37,6,3,3,0,0,-,-,-,-,-,1,0.15
1," Gomez, C",MIL,CF,87,59,569,188,183,5,0,1,-,-,-,-,-,1,2.16
1," Gonzalez, E",COL,P,1,0,2,1,0,1,0,0,-,-,-,-,-,1,1
1," Gonzalez, E",DET,P,8,0,9,2,2,0,0,0,-,-,-,-,-,1,0.25
1," Gonzalez, M",TEX,P,56,0,53.1,7,0,7,0,1,-,-,-,-,-,1,0.13
1," Gordon, B",NYY,P,2,2,10.1,1,0,1,0,0,-,-,-,-,-,1,0.5
1," Green, S",MIL,P,14,0,11.2,1,0,1,0,0,-,-,-,-,-,1,0.07
1," Green, T",MIL,3B,12,7,57,24,8,16,0,2,-,-,-,-,-,1,2
1," Gregg, K",BAL,P,63,0,59.2,11,0,11,0,0,-,-,-,-,-,1,0.17
1," Greinke, Z",MIL,P,28,28,171.2,35,13,22,0,3,-,-,-,-,-,1,1.25
1," Grilli, J",PIT,P,28,0,32.2,10,1,9,0,1,-,-,-,-,-,1,0.36
1," Guerrier, M",LAD,P,70,0,66.1,9,1,8,0,0,-,-,-,-,-,1,0.13
1," Gutierrez, F",SEA,CF,92,85,763,244,237,7,0,3,-,-,-,-,-,1,2.65
1," Guyer, B",TB,RF,15,11,94,20,20,0,0,0,-,-,-,-,-,1,1.33
1," Hacker, E",MIN,P,2,0,5.1,1,0,1,0,0,-,-,-,-,-,1,0.5
1," Hagadone, N",CLE,P,9,0,11,1,0,1,0,0,-,-,-,-,-,1,0.11
1," Halman, G",SEA,CF,39,25,235.1,59,59,0,0,0,-,-,-,-,-,1,1.51
1," Hamilton, M",STL,1B,12,3,27.2,24,24,0,0,1,-,-,-,-,-,1,2
1," Happ, J",HOU,P,28,28,156.1,17,4,13,0,0,-,-,-,-,-,1,0.61
1," Haren, D",LAA,P,35,34,238.1,48,13,35,0,3,-,-,-,-,-,1,1.37
1," Hawksworth, B",LAD,P,49,0,53,9,1,8,0,1,-,-,-,-,-,1,0.18
1," Hayes, B",FLA,C,53,33,317.2,277,257,20,0,3,20,7,0.741,3,12,1,5.23
1," Hellickson, J",TB,P,29,29,189,31,15,16,0,0,-,-,-,-,-,1,1.07
1," Hendrickson, M",BAL,P,8,0,11,6,4,2,0,2,-,-,-,-,-,1,0.75
1," Hendriks, L",MIN,P,4,4,23.1,6,0,6,0,0,-,-,-,-,-,1,1.5
1," Hensley, C",FLA,P,37,9,67.2,12,4,8,0,0,-,-,-,-,-,1,0.32
1," Hermida, J",SD,LF,17,14,129.1,30,29,1,0,0,-,-,-,-,-,1,1.76
1," Hernandez, R",CLE,P,32,32,188.2,38,9,29,0,2,-,-,-,-,-,1,1.19
1," Herndon, D",PHI,P,45,0,57,14,4,10,0,1,-,-,-,-,-,1,0.31
1," Herrera, D",NYM,P,18,0,9.2,1,0,1,0,0,-,-,-,-,-,1,0.06
1," Herrera, K",KC,P,2,0,2,2,0,2,0,0,-,-,-,-,-,1,1
1," Herrmann, F",CLE,P,40,0,56.1,3,0,3,0,0,-,-,-,-,-,1,0.08
1," Hill, R",BOS,P,9,0,8,1,1,0,0,1,-,-,-,-,-,1,0.11
1," Hinske, E",ATL,LF,62,49,404.1,156,146,10,0,6,-,-,-,-,-,1,2.52
1," Hoey, J",MIN,P,26,0,24.2,4,2,2,0,0,-,-,-,-,-,1,0.15
1," Hoffmann, J",LAD,RF,1,1,8,3,3,0,0,0,-,-,-,-,-,1,3
1," Holland, G",KC,P,46,0,60,4,1,3,0,0,-,-,-,-,-,1,0.09
1," Holm, S",MIN,C,6,5,43,34,33,1,0,1,5,0,1,0,2,1,5.67
1," Horst, J",CIN,P,12,0,15.1,2,1,1,0,0,-,-,-,-,-,1,0.17
1," Howell, J",TB,P,46,0,30.2,5,2,3,0,1,-,-,-,-,-,1,0.11
1," Huff, D",CLE,P,11,10,50.2,4,0,4,0,0,-,-,-,-,-,1,0.36
1," Hughes, D",MIN,P,15,0,12.2,2,1,1,0,0,-,-,-,-,-,1,0.13
1," Hughes, J",PIT,P,12,0,11,4,0,4,0,0,-,-,-,-,-,1,0.33
1," Hughes, P",NYY,P,17,14,74.2,8,2,6,0,0,-,-,-,-,-,1,0.47
1," Igarashi, R",NYM,P,45,0,38.2,10,1,9,0,0,-,-,-,-,-,1,0.22
1," Iglesias, J",BOS,SS,8,1,18.2,5,2,3,0,0,-,-,-,-,-,1,0.63
1," Inglett, J",HOU,2B,5,2,20,16,8,8,0,4,-,-,-,-,-,1,3.2
1," Isringhausen, J",NYM,P,53,0,46.2,7,1,6,0,0,-,-,-,-,-,1,0.13
1," Jakubauskas, C",BAL,P,33,6,72.1,9,2,7,0,1,-,-,-,-,-,1,0.27
1," James, C",MIN,P,8,0,10.1,2,0,2,0,0,-,-,-,-,-,1,0.25
1," Jansen, K",LAD,P,51,0,53.2,5,2,3,0,1,-,-,-,-,-,1,0.1
1," Jaramillo, J",PIT,C,14,7,73.2,67,65,2,0,0,5,1,0.833,0,8,1,4.79
1," Jenks, B",BOS,P,19,0,15.2,4,1,3,0,1,-,-,-,-,-,1,0.21
1," Jepsen, K",LAA,P,16,0,13,3,1,2,0,0,-,-,-,-,-,1,0.19
1," Jimenez, C",SEA,P,8,0,6.2,1,0,1,0,0,-,-,-,-,-,1,0.13
1," Johnson, A",COL,P,1,1,4,2,1,1,0,0,-,-,-,-,-,1,2
1," Johnson, J",FLA,P,9,9,60.1,15,8,7,0,1,-,-,-,-,-,1,1.67
1," Judy, J",CLE,P,12,0,14,1,0,1,0,0,-,-,-,-,-,1,0.08
1," Jurrjens, J",ATL,P,23,23,152,38,9,29,0,2,-,-,-,-,-,1,1.65
1," Kazmir, S",LAA,P,1,1,1.2,1,0,1,0,0,-,-,-,-,-,1,1
1," Kennedy, I",ARI,P,33,33,222,36,14,22,0,1,-,-,-,-,-,1,1.09
1," Kershaw, C",LAD,P,33,33,233.1,47,9,38,0,2,-,-,-,-,-,1,1.42
1," Kimball, C",WSH,P,12,0,14,2,2,0,0,1,-,-,-,-,-,1,0.17
1," Kimbrel, C",ATL,P,79,0,77,11,4,7,0,0,-,-,-,-,-,1,0.14
1," Kinney, J",CWS,P,13,0,17.2,4,0,4,0,1,-,-,-,-,-,1,0.31
1," Kintzler, B",MIL,P,9,0,14.2,3,0,3,0,0,-,-,-,-,-,1,0.33
1," Kirkman, M",TEX,P,15,0,27.1,6,2,4,0,0,-,-,-,-,-,1,0.4
1," Kottaras, G",MIL,C,36,31,253,179,171,8,0,0,18,3,0.857,2,4,1,4.97
1," Kozma, P",STL,2B,14,3,44.2,22,9,13,0,5,-,-,-,-,-,1,1.57
1," Kratz, E",PHI,C,1,1,10,10,10,0,0,0,1,0,1,1,0,1,10
1," Kroenke, Z",ARI,P,4,0,4,1,0,1,0,0,-,-,-,-,-,1,0.25
1," Kuroda, H",LAD,P,32,32,202,51,15,36,0,5,-,-,-,-,-,1,1.59
1," Laffey, A",KC,P,47,0,53.1,18,7,11,0,0,-,-,-,-,-,1,0.38
1," Langerhans, R",SEA,LF,19,15,139.2,33,33,0,0,0,-,-,-,-,-,1,1.74
1," LaRoche, A",WSH,1B,43,42,375,412,380,32,0,34,-,-,-,-,-,1,9.58
1," Lavarnway, R",BOS,C,15,2,26.2,25,22,3,0,0,0,1,0,0,0,1,1.67
1," Leake, M",CIN,P,29,26,167.2,40,18,22,0,3,-,-,-,-,-,1,1.38
1," LeBlanc, W",SD,P,14,14,79.2,19,6,13,0,1,-,-,-,-,-,1,1.36
1," LeCure, S",CIN,P,43,4,77.2,22,12,10,0,2,-,-,-,-,-,1,0.51
1," Leroux, C",PIT,P,23,0,25,4,2,2,0,0,-,-,-,-,-,1,0.17
1," Lewis, R",TOR,P,6,0,5,1,0,1,0,0,-,-,-,-,-,1,0.17
1," Lidge, B",PHI,P,25,0,19.1,3,1,2,0,0,-,-,-,-,-,1,0.12
1," Lincoln, B",PIT,P,12,8,47.2,16,9,7,0,1,-,-,-,-,-,1,1.33
1," Lindblom, J",LAD,P,27,0,29.2,5,1,4,0,0,-,-,-,-,-,1,0.19
1," Lindsay, S",CWS,P,4,0,6,2,1,1,0,0,-,-,-,-,-,1,0.5
1," Liriano, F",MIN,P,26,24,134.1,22,5,17,0,1,-,-,-,-,-,1,0.85
1," Locke, J",PIT,P,4,4,16.2,5,0,5,0,0,-,-,-,-,-,1,1.25
1," Lohse, K",STL,P,30,30,188.1,51,24,27,0,1,-,-,-,-,-,1,1.7
1," Lopez, R",CHC,P,26,16,97.2,24,7,17,0,2,-,-,-,-,-,1,0.92
1," Lowe, D",ATL,P,34,34,187,44,12,32,0,1,-,-,-,-,-,1,1.29
1," Lowe, M",TEX,P,52,0,45,6,3,3,0,0,-,-,-,-,-,1,0.12
1," Lucy, D",CWS,C,3,2,21,24,23,1,0,1,0,1,0,0,1,1,8
1," Luebke, C",SD,P,46,17,139.2,32,6,26,0,2,-,-,-,-,-,1,0.7
1," Lueke, J",SEA,P,25,0,32.2,3,0,3,0,0,-,-,-,-,-,1,0.12
1," Lugo, J",ATL,2B,15,8,94,29,10,19,0,1,-,-,-,-,-,1,1.93
1," Lynn, L",STL,P,18,2,34.2,4,2,2,0,0,-,-,-,-,-,1,0.22
1," Lyon, B",HOU,P,15,0,13.1,7,4,3,0,1,-,-,-,-,-,1,0.47
1," Magnuson, T",OAK,P,9,0,14.2,5,2,3,0,0,-,-,-,-,-,1,0.56
1," Maier, M",KC,CF,34,19,204,67,65,2,0,0,-,-,-,-,-,1,1.97
1," Maldonado, M",MIL,C,3,0,3,4,4,0,0,0,0,0,-,0,0,1,1.33
1," Maloney, M",CIN,P,8,2,18.2,7,1,6,0,1,-,-,-,-,-,1,0.88
1," Manship, J",MIN,P,5,0,3.1,1,1,0,0,0,-,-,-,-,-,1,0.2
1," Markakis, N",BAL,RF,161,159,1407.2,341,326,15,0,5,-,-,-,-,-,1,2.12
1," Marmol, C",CHC,P,75,0,74,15,6,9,0,1,-,-,-,-,-,1,0.2
1," Martin, L",TEX,CF,8,1,19,7,7,0,0,0,-,-,-,-,-,1,0.88
1," Martinez, C",ATL,P,46,0,77.2,18,9,9,0,1,-,-,-,-,-,1,0.39
1," Martinez, L",SD,C,19,16,148.1,129,122,7,0,1,14,5,0.737,0,3,1,6.79
1," Mastroianni, D",TOR,LF,1,1,9,2,2,0,0,0,-,-,-,-,-,1,2
1," Mateo, M",CHC,P,23,0,23,1,0,1,0,0,-,-,-,-,-,1,0.04
1," Mathieson, S",PHI,P,4,0,5,1,0,1,0,0,-,-,-,-,-,1,0.25
1," Matsuzaka, D",BOS,P,8,7,37.1,2,0,2,0,0,-,-,-,-,-,1,0.25
1," Mattheus, R",WSH,P,35,0,32,2,0,2,0,0,-,-,-,-,-,1,0.06
1," Matusz, B",BAL,P,12,12,49.2,3,1,2,0,0,-,-,-,-,-,1,0.25
1," Maya, Y",WSH,P,10,5,32.2,7,2,5,0,1,-,-,-,-,-,1,0.7
1," Mazzaro, V",KC,P,7,4,28.1,4,1,3,0,0,-,-,-,-,-,1,0.57
1," McClendon, M",MIL,P,9,0,13.2,4,1,3,0,0,-,-,-,-,-,1,0.44
1," McGee, J",TB,P,37,0,28,3,0,3,0,0,-,-,-,-,-,1,0.08
1," McGowan, D",TOR,P,5,4,21,2,1,1,0,0,-,-,-,-,-,1,0.4
1," McPherson, D",CWS,3B,11,3,36.1,18,9,9,0,0,-,-,-,-,-,1,1.64
